travel_time_m,mode,origin,destination
191.05,walking,15,50
113.23333333333333,walking,15,51
93.7,walking,15,52
148.7,walking,15,53
111.15,walking,15,54
488.45,walking,15,55
443.3833333333333,walking,15,56
398.06666666666666,walking,15,57
57.21666666666667,walking,15,58
197.33333333333334,walking,15,59
151.78333333333333,walking,15,60
180.08333333333334,walking,15,61
172.46666666666667,walking,15,62
178.86666666666667,walking,15,63
270.6166666666667,walking,15,64
119.01666666666667,walking,15,65
316.05,walking,15,66
304.06666666666666,walking,16,1
287.85,walking,16,2
366.9,walking,16,3
81.86666666666666,walking,16,4
72.63333333333334,walking,16,5
57.65,walking,16,6
51.88333333333333,walking,16,7
68.43333333333334,walking,16,8
161.51666666666668,walking,16,9
262.3833333333333,walking,16,10
311.9166666666667,walking,16,11
42.61666666666667,walking,16,12
97.73333333333333,walking,16,13
32.38333333333333,walking,16,14
37.583333333333336,walking,16,15
0,walking,16,16
128.13333333333333,walking,16,17
173.26666666666668,walking,16,18
76.21666666666667,walking,16,19
337.51666666666665,walking,16,20
321.21666666666664,walking,16,21
48.13333333333333,walking,16,22
383.3833333333333,walking,16,23
278.78333333333336,walking,16,24
273.35,walking,16,25
385.28333333333336,walking,16,26
317.35,walking,16,27
282.01666666666665,walking,16,28
295.6,walking,16,29
308.8666666666667,walking,16,30
317.6166666666667,walking,16,31
316.48333333333335,walking,16,32
279.95,walking,16,33
287.7,walking,16,34
272.8,walking,16,35
297.73333333333335,walking,16,36
375.8,walking,16,37
415.0833333333333,walking,16,38
427.8833333333333,walking,16,39
408.23333333333335,walking,16,40
329.2,walking,16,41
367.6333333333333,walking,16,42
185,walking,16,43
295.65,walking,16,44
320.93333333333334,walking,16,45
220.76666666666668,walking,16,46
248.43333333333334,walking,16,47
216.35,walking,16,48
202.46666666666667,walking,16,49
210.06666666666666,walking,16,50
132.01666666666668,walking,16,51
112.71666666666667,walking,16,52
167.71666666666667,walking,16,53
130.16666666666666,walking,16,54
507.46666666666664,walking,16,55
462.4,walking,16,56
417.0833333333333,walking,16,57
78.95,walking,16,58
216.11666666666667,walking,16,59
170.56666666666666,walking,16,60
199.25,walking,16,61
138.8,walking,16,62
145.2,walking,16,63
289.4,walking,16,64
131.85,walking,16,65
335.06666666666666,walking,16,66
246.73333333333332,walking,17,1
230.73333333333332,walking,17,2
309.95,walking,17,3
99.13333333333334,walking,17,4
83.3,walking,17,5
93.3,walking,17,6
68.01666666666667,walking,17,7
55.06666666666667,walking,17,8
119.13333333333334,walking,17,9
205.53333333333333,walking,17,10
419.9,walking,17,11
77.81666666666666,walking,17,12
65.15,walking,17,13
133.23333333333332,walking,17,14
90.2,walking,17,15
109.66666666666667,walking,17,16
0,walking,17,17
152.05,walking,17,18
55.2,walking,17,19
223.21666666666667,walking,17,20
429.2,walking,17,21
149.76666666666668,walking,17,22
273.6666666666667,walking,17,23
164.48333333333332,walking,17,24
196.6,walking,17,25
308.53333333333336,walking,17,26
260.23333333333335,walking,17,27
225.06666666666666,walking,17,28
242.91666666666666,walking,17,29
256.18333333333334,walking,17,30
264.93333333333334,walking,17,31
263.8,walking,17,32
227.26666666666668,walking,17,33
235.01666666666668,walking,17,34
220.11666666666667,walking,17,35
245.05,walking,17,36
323.1166666666667,walking,17,37
362.28333333333336,walking,17,38
375.0833333333333,walking,17,39
355.55,walking,17,40
272.25,walking,17,41
310.68333333333334,walking,17,42
107.81666666666666,walking,17,43
238.8,walking,17,44
264.0833333333333,walking,17,45
162.76666666666668,walking,17,46
195.63333333333333,walking,17,47
143.8,walking,17,48
107.55,walking,17,49
115.15,walking,17,50
81.3,walking,17,51
49.35,walking,17,52
63.88333333333333,walking,17,53
29.433333333333334,walking,17,54
450.51666666666665,walking,17,55
405.45,walking,17,56
360.1333333333333,walking,17,57
38.45,walking,17,58
163.31666666666666,walking,17,59
117.76666666666667,walking,17,60
151.46666666666667,walking,17,61
246.78333333333333,walking,17,62
253.18333333333334,walking,17,63
236.6,walking,17,64
104.16666666666667,walking,17,65
278.21666666666664,walking,17,66
256.78333333333336,walking,18,1
240.56666666666666,walking,18,2
320.9,walking,18,3
152.61666666666667,walking,18,4
137.9,walking,18,5
143.43333333333334,walking,18,6
118.43333333333334,walking,18,7
115.35,walking,18,8
68.38333333333334,walking,18,9
215.1,walking,18,10
456.6333333333333,walking,18,11
108.31666666666666,walking,18,12
66.35,walking,18,13
165.08333333333334,walking,18,14
136.73333333333332,walking,18,15
146.4,walking,18,16
142.15,walking,18,17
0,walking,18,18
82.98333333333333,walking,18,19
331.1333333333333,walking,18,20
465.93333333333334,walking,18,21
181.61666666666667,walking,18,22
358.68333333333334,walking,18,23
262.25,walking,18,24
240.08333333333334,walking,18,25
352.01666666666665,walking,18,26
270.06666666666666,walking,18,27
227.83333333333334,walking,18,28
239.4,walking,18,29
252.46666666666667,walking,18,30
259.51666666666665,walking,18,31
258.3,walking,18,32
221.76666666666668,walking,18,33
230.81666666666666,walking,18,34
217.31666666666666,walking,18,35
237.95,walking,18,36
317.6166666666667,walking,18,37
348.73333333333335,walking,18,38
361.53333333333336,walking,18,39
350.05,walking,18,40
274.03333333333336,walking,18,41
312.35,walking,18,42
151.56666666666666,walking,18,43
248.36666666666667,walking,18,44
273.65,walking,18,45
177.78333333333333,walking,18,46
187.58333333333334,walking,18,47
183.08333333333334,walking,18,48
174.71666666666667,walking,18,49
185.36666666666667,walking,18,50
85.73333333333333,walking,18,51
96.1,walking,18,52
143.55,walking,18,53
127.13333333333334,walking,18,54
458.6666666666667,walking,18,55
414.98333333333335,walking,18,56
369.73333333333335,walking,18,57
98.28333333333333,walking,18,58
148.46666666666667,walking,18,59
114.23333333333333,walking,18,60
117.41666666666667,walking,18,61
283.51666666666665,walking,18,62
289.9166666666667,walking,18,63
210.36666666666667,walking,18,64
36.55,walking,18,65
287.78333333333336,walking,18,66
249.98333333333332,walking,19,1
233.98333333333332,walking,19,2
313.6666666666667,walking,19,3
77.4,walking,19,4
62.68333333333333,walking,19,5
68.21666666666667,walking,19,6
43.21666666666667,walking,19,7
40.13333333333333,walking,19,8
99.2,walking,19,9
208.85,walking,19,10
383.56666666666666,walking,19,11
35.75,walking,19,12
39.45,walking,19,13
91.16666666666667,walking,19,14
61.416666666666664,walking,19,15
73.33333333333333,walking,19,16
68.86666666666666,walking,19,17
107.81666666666666,walking,19,18
0,walking,19,19
280.51666666666665,walking,19,20
392.8666666666667,walking,19,21
107.7,walking,19,22
327.71666666666664,walking,19,23
221.78333333333333,walking,19,24
220.11666666666667,walking,19,25
332.05,walking,19,26
263.48333333333335,walking,19,27
226.05,walking,19,28
239.65,walking,19,29
252.91666666666666,walking,19,30
261.6666666666667,walking,19,31
260.53333333333336,walking,19,32
224,walking,19,33
231.75,walking,19,34
216.85,walking,19,35
241.78333333333333,walking,19,36
319.85,walking,19,37
359.1333333333333,walking,19,38
371.93333333333334,walking,19,39
352.28333333333336,walking,19,40
274.28333333333336,walking,19,41
312.6,walking,19,42
128.83333333333334,walking,19,43
242.11666666666667,walking,19,44
267.4,walking,19,45
167.53333333333333,walking,19,46
192.48333333333332,walking,19,47
163.11666666666667,walking,19,48
146.8,walking,19,49
154.4,walking,19,50
73.6,walking,19,51
55.75,walking,19,52
110.75,walking,19,53
73.38333333333334,walking,19,54
454.23333333333335,walking,19,55
409.1666666666667,walking,19,56
363.85,walking,19,57
23.066666666666666,walking,19,58
160.16666666666666,walking,19,59
114.61666666666666,walking,19,60
140.96666666666667,walking,19,61
210.45,walking,19,62
216.85,walking,19,63
233.45,walking,19,64
66.5,walking,19,65
281.53333333333336,walking,19,66
384.1333333333333,walking,20,1
368.1333333333333,walking,20,2
450.01666666666665,walking,20,3
265.8666666666667,walking,20,4
263.71666666666664,walking,20,5
273.71666666666664,walking,20,6
248.43333333333334,walking,20,7
235.48333333333332,walking,20,8
265,walking,20,9
342.93333333333334,walking,20,10
600.1666666666666,walking,20,11
257.55,walking,20,12
226.46666666666667,walking,20,13
312.96666666666664,walking,20,14
270.6166666666667,walking,20,15
289.93333333333334,walking,20,16
192.83333333333334,walking,20,17
312.95,walking,20,18
234.93333333333334,walking,20,19
0,walking,20,20
609.4666666666667,walking,20,21
329.5,walking,20,22
339.48333333333335,walking,20,23
230.3,walking,20,24
334,walking,20,25
445.93333333333334,walking,20,26
397.6333333333333,walking,20,27
365.1333333333333,walking,20,28
380.31666666666666,walking,20,29
393.5833333333333,walking,20,30
402.3333333333333,walking,20,31
401.2,walking,20,32
364.6666666666667,walking,20,33
372.4166666666667,walking,20,34
357.51666666666665,walking,20,35
382.45,walking,20,36
460.51666666666665,walking,20,37
504.56666666666666,walking,20,38
517.3666666666667,walking,20,39
492.95,walking,20,40
412.31666666666666,walking,20,41
450.75,walking,20,42
245.21666666666667,walking,20,43
376.2,walking,20,44
401.48333333333335,walking,20,45
300.1666666666667,walking,20,46
335.78333333333336,walking,20,47
281.2,walking,20,48
244.95,walking,20,49
247.83333333333334,walking,20,50
227.16666666666666,walking,20,51
195.45,walking,20,52
195.28333333333333,walking,20,53
175.36666666666667,walking,20,54
590.5833333333334,walking,20,55
545.5166666666667,walking,20,56
500.2,walking,20,57
218.18333333333334,walking,20,58
305.6,walking,20,59
260.05,walking,20,60
293.75,walking,20,61
427.05,walking,20,62
433.45,walking,20,63
378.8833333333333,walking,20,64
265.06666666666666,walking,20,65
415.6166666666667,walking,20,66
633.7,walking,21,1
617.4833333333333,walking,21,2
696.5333333333333,walking,21,3
411.3,walking,21,4
402.06666666666666,walking,21,5
387.0833333333333,walking,21,6
381.31666666666666,walking,21,7
398.06666666666666,walking,21,8
491.15,walking,21,9
592.0166666666667,walking,21,10
11.116666666666667,walking,21,11
372.25,walking,21,12
427.3666666666667,walking,21,13
311.71666666666664,walking,21,14
367.01666666666665,walking,21,15
331.31666666666666,walking,21,16
457.76666666666665,walking,21,17
502.9,walking,21,18
405.85,walking,21,19
667.15,walking,21,20
0,walking,21,21
303.1166666666667,walking,21,22
713.0166666666667,walking,21,23
608.4166666666666,walking,21,24
602.9833333333333,walking,21,25
714.9166666666666,walking,21,26
646.9833333333333,walking,21,27
611.65,walking,21,28
625.2333333333333,walking,21,29
638.5,walking,21,30
647.25,walking,21,31
646.1166666666667,walking,21,32
609.5833333333334,walking,21,33
617.3333333333334,walking,21,34
602.4333333333333,walking,21,35
627.3666666666667,walking,21,36
705.4333333333333,walking,21,37
744.7166666666667,walking,21,38
757.5166666666667,walking,21,39
737.8666666666667,walking,21,40
658.8333333333334,walking,21,41
697.2666666666667,walking,21,42
514.6333333333333,walking,21,43
625.2833333333333,walking,21,44
650.5666666666667,walking,21,45
550.4,walking,21,46
578.0666666666667,walking,21,47
545.9833333333333,walking,21,48
532.1,walking,21,49
539.7,walking,21,50
461.65,walking,21,51
442.35,walking,21,52
497.35,walking,21,53
459.8,walking,21,54
837.1,walking,21,55
792.0333333333333,walking,21,56
746.7166666666667,walking,21,57
408.5833333333333,walking,21,58
545.75,walking,21,59
500.2,walking,21,60
528.8833333333333,walking,21,61
207.66666666666666,walking,21,62
202.03333333333333,walking,21,63
619.0333333333333,walking,21,64
461.48333333333335,walking,21,65
664.7,walking,21,66
349.6666666666667,walking,22,1
333.45,walking,22,2
412.5,walking,22,3
127.26666666666667,walking,22,4
118.03333333333333,walking,22,5
103.05,walking,22,6
97.28333333333333,walking,22,7
114.03333333333333,walking,22,8
198.35,walking,22,9
307.98333333333335,walking,22,10
283.23333333333335,walking,22,11
76.31666666666666,walking,22,12
137.65,walking,22,13
16.633333333333333,walking,22,14
82.98333333333333,walking,22,15
47.28333333333333,walking,22,16
165.58333333333334,walking,22,17
206.96666666666667,walking,22,18
109.91666666666667,walking,22,19
377.23333333333335,walking,22,20
292.53333333333336,walking,22,21
0,walking,22,22
424.43333333333334,walking,22,23
318.5,walking,22,24
318.95,walking,22,25
430.8833333333333,walking,22,26
362.95,walking,22,27
324.25,walking,22,28
337.85,walking,22,29
351.1166666666667,walking,22,30
359.8666666666667,walking,22,31
358.73333333333335,walking,22,32
322.2,walking,22,33
329.95,walking,22,34
315.05,walking,22,35
339.98333333333335,walking,22,36
418.05,walking,22,37
457.3333333333333,walking,22,38
470.1333333333333,walking,22,39
450.48333333333335,walking,22,40
372.48333333333335,walking,22,41
410.8,walking,22,42
225.55,walking,22,43
341.25,walking,22,44
366.53333333333336,walking,22,45
266.3666666666667,walking,22,46
290.68333333333334,walking,22,47
261.95,walking,22,48
243.51666666666668,walking,22,49
251.11666666666667,walking,22,50
171.8,walking,22,51
152.46666666666667,walking,22,52
207.46666666666667,walking,22,53
170.1,walking,22,54
553.0666666666667,walking,22,55
508,walking,22,56
462.68333333333334,walking,22,57
119.78333333333333,walking,22,58
258.3666666666667,walking,22,59
212.81666666666666,walking,22,60
239.16666666666666,walking,22,61
110.11666666666666,walking,22,62
116.51666666666667,walking,22,63
331.65,walking,22,64
165.65,walking,22,65
380.6666666666667,walking,22,66
340.46666666666664,walking,23,1
324.46666666666664,walking,23,2
405.35,walking,23,3
335.8833333333333,walking,23,4
321.1666666666667,walking,23,5
326.98333333333335,walking,23,6
301.7,walking,23,7
298.3666666666667,walking,23,8
271.75,walking,23,9
299.26666666666665,walking,23,10
649.2333333333333,walking,23,11
307.8333333333333,walking,23,12
265.75,walking,23,13
363.25,walking,23,14
321.96666666666664,walking,23,15
339,walking,23,16
257.4166666666667,walking,23,17
346.2,walking,23,18
285.21666666666664,walking,23,19
355.93333333333334,walking,23,20
658.5333333333333,walking,23,21
379.78333333333336,walking,23,22
0,walking,23,23
133.05,walking,23,24
283.3,walking,23,25
395.23333333333335,walking,23,26
353.96666666666664,walking,23,27
323.8833333333333,walking,23,28
340.6333333333333,walking,23,29
356.2,walking,23,30
364.65,walking,23,31
363.4166666666667,walking,23,32
326.8833333333333,walking,23,33
334.73333333333335,walking,23,34
319.56666666666666,walking,23,35
346.46666666666664,walking,23,36
422.73333333333335,walking,23,37
475.85,walking,23,38
488.65,walking,23,39
455.1666666666667,walking,23,40
369.71666666666664,walking,23,41
408.21666666666664,walking,23,42
212.95,walking,23,43
332.53333333333336,walking,23,44
357.81666666666666,walking,23,45
263.1666666666667,walking,23,46
306.48333333333335,walking,23,47
234.11666666666667,walking,23,48
191.56666666666666,walking,23,49
174.78333333333333,walking,23,50
231.75,walking,23,51
235.71666666666667,walking,23,52
194.88333333333333,walking,23,53
230.53333333333333,walking,23,54
546.0833333333334,walking,23,55
501.01666666666665,walking,23,56
453.9,walking,23,57
275.1,walking,23,58
276.51666666666665,walking,23,59
231,walking,23,60
275.3333333333333,walking,23,61
476.1166666666667,walking,23,62
482.51666666666665,walking,23,63
353.1,walking,23,64
298.31666666666666,walking,23,65
371.95,walking,23,66
255.96666666666667,walking,24,1
239.96666666666667,walking,24,2
320.85,walking,24,3
236.58333333333334,walking,24,4
220.75,walking,24,5
230.75,walking,24,6
205.46666666666667,walking,24,7
192.51666666666668,walking,24,8
181.6,walking,24,9
214.76666666666668,walking,24,10
557.2,walking,24,11
214.58333333333334,walking,24,12
175.6,walking,24,13
270,walking,24,14
227.65,walking,24,15
246.96666666666667,walking,24,16
149.86666666666667,walking,24,17
253.05,walking,24,18
191.96666666666667,walking,24,19
238.78333333333333,walking,24,20
566.5,walking,24,21
286.53333333333336,walking,24,22
135.08333333333334,walking,24,23
0,walking,24,24
198.8,walking,24,25
310.73333333333335,walking,24,26
269.46666666666664,walking,24,27
239.38333333333333,walking,24,28
256.1333333333333,walking,24,29
271.7,walking,24,30
280.15,walking,24,31
278.9166666666667,walking,24,32
242.38333333333333,walking,24,33
250.23333333333332,walking,24,34
238.93333333333334,walking,24,35
263.8666666666667,walking,24,36
338.23333333333335,walking,24,37
386.56666666666666,walking,24,38
399.3666666666667,walking,24,39
370.6666666666667,walking,24,40
285.21666666666664,walking,24,41
323.71666666666664,walking,24,42
123.66666666666667,walking,24,43
248.03333333333333,walking,24,44
273.31666666666666,walking,24,45
181.75,walking,24,46
217.2,walking,24,47
149.61666666666667,walking,24,48
107.06666666666666,walking,24,49
90.28333333333333,walking,24,50
141.6,walking,24,51
142.5,walking,24,52
98.05,walking,24,53
132.4,walking,24,54
461.5833333333333,walking,24,55
416.51666666666665,walking,24,56
369.4,walking,24,57
175.21666666666667,walking,24,58
187.23333333333332,walking,24,59
141.71666666666667,walking,24,60
186.05,walking,24,61
384.0833333333333,walking,24,62
390.48333333333335,walking,24,63
263.81666666666666,walking,24,64
205.16666666666666,walking,24,65
287.45,walking,24,66
151.46666666666667,walking,25,1
135.46666666666667,walking,25,2
216.35,walking,25,3
253.56666666666666,walking,25,4
238.85,walking,25,5
244.46666666666667,walking,25,6
219.38333333333333,walking,25,7
216.3,walking,25,8
180.78333333333333,walking,25,9
110.26666666666667,walking,25,10
562.0833333333334,walking,25,11
226.03333333333333,walking,25,12
177.18333333333334,walking,25,13
282.55,walking,25,14
234.81666666666666,walking,25,15
251.85,walking,25,16
199.85,walking,25,17
256.0833333333333,walking,25,18
202,walking,25,19
366.1333333333333,walking,25,20
571.3833333333333,walking,25,21
298.3,walking,25,22
295.98333333333335,walking,25,23
206.88333333333333,walking,25,24
0,walking,25,25
116.45,walking,25,26
159.45,walking,25,27
134.88333333333333,walking,25,28
151.63333333333333,walking,25,29
167.2,walking,25,30
175.65,walking,25,31
174.41666666666666,walking,25,32
137.88333333333333,walking,25,33
145.73333333333332,walking,25,34
130.56666666666666,walking,25,35
157.46666666666667,walking,25,36
233.73333333333332,walking,25,37
312.85,walking,25,38
300.8833333333333,walking,25,39
266.1666666666667,walking,25,40
180.71666666666667,walking,25,41
219.21666666666667,walking,25,42
86.93333333333334,walking,25,43
143.53333333333333,walking,25,44
168.81666666666666,walking,25,45
85.1,walking,25,46
124.33333333333333,walking,25,47
49.36666666666667,walking,25,48
82.93333333333334,walking,25,49
97.68333333333334,walking,25,50
145.9,walking,25,51
156.3,walking,25,52
132.53333333333333,walking,25,53
169.28333333333333,walking,25,54
357.0833333333333,walking,25,55
312.01666666666665,walking,25,56
264.9,walking,25,57
199.45,walking,25,58
151.53333333333333,walking,25,59
110.9,walking,25,60
156.63333333333333,walking,25,61
388.96666666666664,walking,25,62
395.3666666666667,walking,25,63
233.23333333333332,walking,25,64
208.9,walking,25,65
182.95,walking,25,66
149,walking,26,1
160.11666666666667,walking,26,2
159.9,walking,26,3
359.4,walking,26,4
344.68333333333334,walking,26,5
350.3,walking,26,6
325.21666666666664,walking,26,7
322.1333333333333,walking,26,8
286.6166666666667,walking,26,9
173.46666666666667,walking,26,10
667.9166666666666,walking,26,11
331.8666666666667,walking,26,12
283.01666666666665,walking,26,13
388.3833333333333,walking,26,14
340.65,walking,26,15
357.68333333333334,walking,26,16
307.2,walking,26,17
361.9166666666667,walking,26,18
307.8333333333333,walking,26,19
473.48333333333335,walking,26,20
677.2166666666667,walking,26,21
404.1333333333333,walking,26,22
405.4166666666667,walking,26,23
316.31666666666666,walking,26,24
110.35,walking,26,25
0,walking,26,26
180.75,walking,26,27
168.3,walking,26,28
174.03333333333333,walking,26,29
177.03333333333333,walking,26,30
216.05,walking,26,31
221.05,walking,26,32
198.48333333333332,walking,26,33
188.71666666666667,walking,26,34
187.55,walking,26,35
230.2,walking,26,36
280.3833333333333,walking,26,37
408.6,walking,26,38
397.3333333333333,walking,26,39
307.65,walking,26,40
157.83333333333334,walking,26,41
191.56666666666666,walking,26,42
192.76666666666668,walking,26,43
145.66666666666666,walking,26,44
134.81666666666666,walking,26,45
190.93333333333334,walking,26,46
230.16666666666666,walking,26,47
155.2,walking,26,48
192.36666666666667,walking,26,49
207.11666666666667,walking,26,50
251.73333333333332,walking,26,51
262.1333333333333,walking,26,52
239.88333333333333,walking,26,53
276.6333333333333,walking,26,54
300.68333333333334,walking,26,55
257.51666666666665,walking,26,56
176.53333333333333,walking,26,57
305.28333333333336,walking,26,58
257.3666666666667,walking,26,59
216.73333333333332,walking,26,60
262.46666666666664,walking,26,61
494.8,walking,26,62
501.2,walking,26,63
339.06666666666666,walking,26,64
314.73333333333335,walking,26,65
117.8,walking,26,66
32.166666666666664,walking,27,1
24.9,walking,27,2
105.05,walking,27,3
299.5,walking,27,4
284.78333333333336,walking,27,5
290.6,walking,27,6
265.31666666666666,walking,27,7
262.23333333333335,walking,27,8
211.48333333333332,walking,27,9
49.35,walking,27,10
607.1,walking,27,11
270.23333333333335,walking,27,12
219.8,walking,27,13
325.65,walking,27,14
280.1666666666667,walking,27,15
296.8666666666667,walking,27,16
263.1333333333333,walking,27,17
288.46666666666664,walking,27,18
246.2,walking,27,19
429.4166666666667,walking,27,20
616.4,walking,27,21
343.31666666666666,walking,27,22
371.25,walking,27,23
282.15,walking,27,24
160.53333333333333,walking,27,25
191.53333333333333,walking,27,26
0,walking,27,27
47.13333333333333,walking,27,28
61.15,walking,27,29
68.45,walking,27,30
96.03333333333333,walking,27,31
99.88333333333334,walking,27,32
77.31666666666666,walking,27,33
67.55,walking,27,34
66.38333333333334,walking,27,35
109.03333333333333,walking,27,36
159.21666666666667,walking,27,37
287.43333333333334,walking,27,38
276.1666666666667,walking,27,39
187.63333333333333,walking,27,40
69.93333333333334,walking,27,41
111.98333333333333,walking,27,42
145.48333333333332,walking,27,43
36.233333333333334,walking,27,44
55.833333333333336,walking,27,45
85.08333333333333,walking,27,46
112.51666666666667,walking,27,47
108.38333333333334,walking,27,48
158.26666666666668,walking,27,49
172.95,walking,27,50
182.36666666666667,walking,27,51
203.33333333333334,walking,27,52
198.41666666666666,walking,27,53
229.91666666666666,walking,27,54
245.78333333333333,walking,27,55
200.71666666666667,walking,27,56
151.91666666666666,walking,27,57
245.6,walking,27,58
173.21666666666667,walking,27,59
142.01666666666668,walking,27,60
187.61666666666667,walking,27,61
433.98333333333335,walking,27,62
440.3833333333333,walking,27,63
264.06666666666666,walking,27,64
241.86666666666667,walking,27,65
69.96666666666667,walking,27,66
39.4,walking,28,1
27.666666666666668,walking,28,2
97.63333333333334,walking,28,3
272.5833333333333,walking,28,4
257.8666666666667,walking,28,5
262.93333333333334,walking,28,6
238.4,walking,28,7
235.31666666666666,walking,28,8
181.86666666666667,walking,28,9
23.866666666666667,walking,28,10
579.4333333333333,walking,28,11
242.9,walking,28,12
192.46666666666667,walking,28,13
298.31666666666666,walking,28,14
252.5,walking,28,15
269.2,walking,28,16
235.21666666666667,walking,28,17
258.85,walking,28,18
218.86666666666667,walking,28,19
404.3333333333333,walking,28,20
588.7333333333333,walking,28,21
315.65,walking,28,22
351.3666666666667,walking,28,23
262.26666666666665,walking,28,24
144.75,walking,28,25
191.96666666666667,walking,28,26
58.43333333333333,walking,28,27
0,walking,28,28
17.466666666666665,walking,28,29
30.733333333333334,walking,28,30
50.166666666666664,walking,28,31
52.516666666666666,walking,28,32
29.95,walking,28,33
20.183333333333334,walking,28,34
19.016666666666666,walking,28,35
61.666666666666664,walking,28,36
111.85,walking,28,37
240.06666666666666,walking,28,38
228.8,walking,28,39
141.13333333333333,walking,28,40
52.1,walking,28,41
90.41666666666667,walking,28,42
126.31666666666666,walking,28,43
30.716666666666665,walking,28,44
56.266666666666666,walking,28,45
65.48333333333333,walking,28,46
73.21666666666667,walking,28,47
88.5,walking,28,48
138.38333333333333,walking,28,49
153.06666666666666,walking,28,50
155.03333333333333,walking,28,51
177.73333333333332,walking,28,52
176.65,walking,28,53
204.83333333333334,walking,28,54
235.9,walking,28,55
193.3,walking,28,56
147.81666666666666,walking,28,57
218.68333333333334,walking,28,58
139.06666666666666,walking,28,59
112.61666666666666,walking,28,60
158.18333333333334,walking,28,61
406.31666666666666,walking,28,62
412.71666666666664,walking,28,63
234.4,walking,28,64
212.25,walking,28,65
70.4,walking,28,66
48.03333333333333,walking,29,1
43.05,walking,29,2
93.25,walking,29,3
285.9166666666667,walking,29,4
271.2,walking,29,5
276.26666666666665,walking,29,6
251.73333333333332,walking,29,7
248.65,walking,29,8
191.98333333333332,walking,29,9
39.266666666666666,walking,29,10
592.7666666666667,walking,29,11
255.7,walking,29,12
205.26666666666668,walking,29,13
311.1166666666667,walking,29,14
265.8333333333333,walking,29,15
282.53333333333336,walking,29,16
248.55,walking,29,17
268.96666666666664,walking,29,18
231.66666666666666,walking,29,19
417.6666666666667,walking,29,20
602.0666666666667,walking,29,21
327.65,walking,29,22
366.76666666666665,walking,29,23
277.6666666666667,walking,29,24
160.15,walking,29,25
196.1,walking,29,26
71.55,walking,29,27
15.966666666666667,walking,29,28
0,walking,29,29
18.633333333333333,walking,29,30
49.083333333333336,walking,29,31
58.266666666666666,walking,29,32
35.93333333333333,walking,29,33
25.883333333333333,walking,29,34
28.866666666666667,walking,29,35
69.93333333333334,walking,29,36
117.6,walking,29,37
245.81666666666666,walking,29,38
234.55,walking,29,39
140.68333333333334,walking,29,40
41.85,walking,29,41
79.61666666666666,walking,29,42
139.65,walking,29,43
31.1,walking,29,44
53.416666666666664,walking,29,45
80.88333333333334,walking,29,46
83.33333333333333,walking,29,47
103.9,walking,29,48
153.78333333333333,walking,29,49
168.46666666666667,walking,29,50
165.9,walking,29,51
191.06666666666666,walking,29,52
189.98333333333332,walking,29,53
218.16666666666666,walking,29,54
225.65,walking,29,55
185.01666666666668,walking,29,56
143.43333333333334,walking,29,57
232.01666666666668,walking,29,58
149.18333333333334,walking,29,59
122.73333333333333,walking,29,60
168.3,walking,29,61
419.65,walking,29,62
426.05,walking,29,63
244.51666666666668,walking,29,64
222.36666666666667,walking,29,65
73.58333333333333,walking,29,66
49.18333333333333,walking,30,1
54.983333333333334,walking,30,2
93.95,walking,30,3
297.46666666666664,walking,30,4
282.75,walking,30,5
287.81666666666666,walking,30,6
263.28333333333336,walking,30,7
260.2,walking,30,8
204.03333333333333,walking,30,9
50.666666666666664,walking,30,10
604.3166666666667,walking,30,11
267.25,walking,30,12
216.81666666666666,walking,30,13
322.6666666666667,walking,30,14
277.3833333333333,walking,30,15
294.0833333333333,walking,30,16
260.1,walking,30,17
281.01666666666665,walking,30,18
243.21666666666667,walking,30,19
429.21666666666664,walking,30,20
613.6166666666667,walking,30,21
339.2,walking,30,22
380.81666666666666,walking,30,23
291.71666666666664,walking,30,24
174.2,walking,30,25
196.86666666666667,walking,30,26
77.08333333333333,walking,30,27
27.366666666666667,walking,30,28
16.766666666666666,walking,30,29
0,walking,30,30
45.233333333333334,walking,30,31
59.68333333333333,walking,30,32
37.46666666666667,walking,30,33
27.35,walking,30,34
34.78333333333333,walking,30,35
71.83333333333333,walking,30,36
119.01666666666667,walking,30,37
247.23333333333332,walking,30,38
235.96666666666667,walking,30,39
140.1,walking,30,40
41.95,walking,30,41
75.7,walking,30,42
151.2,walking,30,43
32.25,walking,30,44
54.11666666666667,walking,30,45
92.28333333333333,walking,30,46
87.78333333333333,walking,30,47
117.95,walking,30,48
167.83333333333334,walking,30,49
182.51666666666668,walking,30,50
177.45,walking,30,51
202.61666666666667,walking,30,52
201.53333333333333,walking,30,53
229.71666666666667,walking,30,54
225.55,walking,30,55
185.51666666666668,walking,30,56
144.13333333333333,walking,30,57
243.56666666666666,walking,30,58
157.18333333333334,walking,30,59
134.28333333333333,walking,30,60
179.41666666666666,walking,30,61
431.2,walking,30,62
437.6,walking,30,63
249.71666666666667,walking,30,64
234.41666666666666,walking,30,65
74.35,walking,30,66
76.61666666666666,walking,31,1
68.75,walking,31,2
127.08333333333333,walking,31,3
299.5833333333333,walking,31,4
284.8666666666667,walking,31,5
289.93333333333334,walking,31,6
265.4,walking,31,7
262.31666666666666,walking,31,8
202.2,walking,31,9
64.16666666666667,walking,31,10
606.4333333333333,walking,31,11
269.3666666666667,walking,31,12
218.93333333333334,walking,31,13
324.78333333333336,walking,31,14
279.5,walking,31,15
296.2,walking,31,16
262.21666666666664,walking,31,17
